case_id,regime,degradation_condition,question_family,property,embedded_category,embedded_required,left_annotator,left_category,right_annotator,right_category,agreed,needs_adjudication
manuscript-ieec-artifact_only-principal_authority-059,ieec,artifact_only,principal_authority,policy_basis,partial,True,construction_rule_oracle_a,partial,construction_rule_oracle_b,partial,True,False
manuscript-ieec-artifact_only-principal_authority-059,ieec,artifact_only,principal_authority,decision_basis,partial,True,construction_rule_oracle_a,partial,construction_rule_oracle_b,partial,True,False
manuscript-ieec-artifact_only-principal_authority-059,ieec,artifact_only,principal_authority,data_resource_touch,opaque,True,construction_rule_oracle_a,opaque,construction_rule_oracle_b,opaque,True,False
manuscript-ieec-artifact_only-principal_authority-059,ieec,artifact_only,principal_authority,lifecycle_context,complete,True,construction_rule_oracle_a,complete,construction_rule_oracle_b,complete,True,False
manuscript-ieec-artifact_only-principal_authority-059,ieec,artifact_only,principal_authority,verification_strength,partial,True,construction_rule_oracle_a,partial,construction_rule_oracle_b,partial,True,False
manuscript-dcc_hdp-artifact_only-action_boundary-060,dcc_hdp,artifact_only,action_boundary,actor_identity,opaque,True,construction_rule_oracle_a,opaque,construction_rule_oracle_b,opaque,True,False
manuscript-dcc_hdp-artifact_only-action_boundary-060,dcc_hdp,artifact_only,action_boundary,principal_authority,complete,True,construction_rule_oracle_a,complete,construction_rule_oracle_b,complete,True,False
manuscript-dcc_hdp-artifact_only-action_boundary-060,dcc_hdp,artifact_only,action_boundary,action_boundary,opaque,True,construction_rule_oracle_a,opaque,construction_rule_oracle_b,opaque,True,False
manuscript-dcc_hdp-artifact_only-action_boundary-060,dcc_hdp,artifact_only,action_boundary,policy_basis,partial,True,construction_rule_oracle_a,partial,construction_rule_oracle_b,partial,True,False
manuscript-dcc_hdp-artifact_only-action_boundary-060,dcc_hdp,artifact_only,action_boundary,decision_basis,partial,True,construction_rule_oracle_a,partial,construction_rule_oracle_b,partial,True,False
manuscript-dcc_hdp-artifact_only-action_boundary-060,dcc_hdp,artifact_only,action_boundary,data_resource_touch,opaque,True,construction_rule_oracle_a,opaque,construction_rule_oracle_b,opaque,True,False
manuscript-dcc_hdp-artifact_only-action_boundary-060,dcc_hdp,artifact_only,action_boundary,lifecycle_context,complete,True,construction_rule_oracle_a,complete,construction_rule_oracle_b,complete,True,False
manuscript-dcc_hdp-artifact_only-action_boundary-060,dcc_hdp,artifact_only,action_boundary,verification_strength,partial,True,construction_rule_oracle_a,partial,construction_rule_oracle_b,partial,True,False
manuscript-prov-artifact_only-policy_basis-061,prov,artifact_only,policy_basis,actor_identity,opaque,True,construction_rule_oracle_a,opaque,construction_rule_oracle_b,opaque,True,False
manuscript-prov-artifact_only-policy_basis-061,prov,artifact_only,policy_basis,principal_authority,complete,True,construction_rule_oracle_a,complete,construction_rule_oracle_b,complete,True,False
manuscript-prov-artifact_only-policy_basis-061,prov,artifact_only,policy_basis,action_boundary,opaque,True,construction_rule_oracle_a,opaque,construction_rule_oracle_b,opaque,True,False
manuscript-prov-artifact_only-policy_basis-061,prov,artifact_only,policy_basis,policy_basis,partial,True,construction_rule_oracle_a,partial,construction_rule_oracle_b,partial,True,False
manuscript-prov-artifact_only-policy_basis-061,prov,artifact_only,policy_basis,decision_basis,partial,True,construction_rule_oracle_a,partial,construction_rule_oracle_b,partial,True,False
manuscript-prov-artifact_only-policy_basis-061,prov,artifact_only,policy_basis,data_resource_touch,opaque,True,construction_rule_oracle_a,opaque,construction_rule_oracle_b,opaque,True,False
manuscript-prov-artifact_only-policy_basis-061,prov,artifact_only,policy_basis,lifecycle_context,complete,True,construction_rule_oracle_a,complete,construction_rule_oracle_b,complete,True,False
manuscript-prov-artifact_only-policy_basis-061,prov,artifact_only,policy_basis,verification_strength,partial,True,construction_rule_oracle_a,partial,construction_rule_oracle_b,partial,True,False
manuscript-llm_audit_trails-artifact_only-decision_basis-062,llm_audit_trails,artifact_only,decision_basis,actor_identity,opaque,True,construction_rule_oracle_a,opaque,construction_rule_oracle_b,opaque,True,False
manuscript-llm_audit_trails-artifact_only-decision_basis-062,llm_audit_trails,artifact_only,decision_basis,principal_authority,complete,True,construction_rule_oracle_a,complete,construction_rule_oracle_b,complete,True,False
manuscript-llm_audit_trails-artifact_only-decision_basis-062,llm_audit_trails,artifact_only,decision_basis,action_boundary,opaque,True,construction_rule_oracle_a,opaque,construction_rule_oracle_b,opaque,True,False
manuscript-llm_audit_trails-artifact_only-decision_basis-062,llm_audit_trails,artifact_only,decision_basis,policy_basis,partial,True,construction_rule_oracle_a,partial,construction_rule_oracle_b,partial,True,False
manuscript-llm_audit_trails-artifact_only-decision_basis-062,llm_audit_trails,artifact_only,decision_basis,decision_basis,partial,True,construction_rule_oracle_a,partial,construction_rule_oracle_b,partial,True,False
manuscript-llm_audit_trails-artifact_only-decision_basis-062,llm_audit_trails,artifact_only,decision_basis,data_resource_touch,opaque,True,construction_rule_oracle_a,opaque,construction_rule_oracle_b,opaque,True,False
manuscript-llm_audit_trails-artifact_only-decision_basis-062,llm_audit_trails,artifact_only,decision_basis,lifecycle_context,complete,True,construction_rule_oracle_a,complete,construction_rule_oracle_b,complete,True,False
manuscript-llm_audit_trails-artifact_only-decision_basis-062,llm_audit_trails,artifact_only,decision_basis,verification_strength,partial,True,construction_rule_oracle_a,partial,construction_rule_oracle_b,partial,True,False
manuscript-aegis_ntc-artifact_only-data_resource_touch-063,aegis_ntc,artifact_only,data_resource_touch,actor_identity,opaque,True,construction_rule_oracle_a,opaque,construction_rule_oracle_b,opaque,True,False
manuscript-aegis_ntc-artifact_only-data_resource_touch-063,aegis_ntc,artifact_only,data_resource_touch,principal_authority,complete,True,construction_rule_oracle_a,complete,construction_rule_oracle_b,complete,True,False
manuscript-aegis_ntc-artifact_only-data_resource_touch-063,aegis_ntc,artifact_only,data_resource_touch,action_boundary,opaque,True,construction_rule_oracle_a,opaque,construction_rule_oracle_b,opaque,True,False
manuscript-aegis_ntc-artifact_only-data_resource_touch-063,aegis_ntc,artifact_only,data_resource_touch,policy_basis,partial,True,construction_rule_oracle_a,partial,construction_rule_oracle_b,partial,True,False
manuscript-aegis_ntc-artifact_only-data_resource_touch-063,aegis_ntc,artifact_only,data_resource_touch,decision_basis,partial,True,construction_rule_oracle_a,partial,construction_rule_oracle_b,partial,True,False
manuscript-aegis_ntc-artifact_only-data_resource_touch-063,aegis_ntc,artifact_only,data_resource_touch,data_resource_touch,opaque,True,construction_rule_oracle_a,opaque,construction_rule_oracle_b,opaque,True,False
manuscript-aegis_ntc-artifact_only-data_resource_touch-063,aegis_ntc,artifact_only,data_resource_touch,lifecycle_context,complete,True,construction_rule_oracle_a,complete,construction_rule_oracle_b,complete,True,False
manuscript-aegis_ntc-artifact_only-data_resource_touch-063,aegis_ntc,artifact_only,data_resource_touch,verification_strength,partial,True,construction_rule_oracle_a,partial,construction_rule_oracle_b,partial,True,False
manuscript-dynamic_capabilities-artifact_only-lifecycle_context-064,dynamic_capabilities,artifact_only,lifecycle_context,actor_identity,opaque,True,construction_rule_oracle_a,opaque,construction_rule_oracle_b,opaque,True,False
manuscript-dynamic_capabilities-artifact_only-lifecycle_context-064,dynamic_capabilities,artifact_only,lifecycle_context,principal_authority,complete,True,construction_rule_oracle_a,complete,construction_rule_oracle_b,complete,True,False
manuscript-dynamic_capabilities-artifact_only-lifecycle_context-064,dynamic_capabilities,artifact_only,lifecycle_context,action_boundary,opaque,True,construction_rule_oracle_a,opaque,construction_rule_oracle_b,opaque,True,False
manuscript-dynamic_capabilities-artifact_only-lifecycle_context-064,dynamic_capabilities,artifact_only,lifecycle_context,policy_basis,partial,True,construction_rule_oracle_a,partial,construction_rule_oracle_b,partial,True,False
manuscript-dynamic_capabilities-artifact_only-lifecycle_context-064,dynamic_capabilities,artifact_only,lifecycle_context,decision_basis,partial,True,construction_rule_oracle_a,partial,construction_rule_oracle_b,partial,True,False
manuscript-dynamic_capabilities-artifact_only-lifecycle_context-064,dynamic_capabilities,artifact_only,lifecycle_context,data_resource_touch,opaque,True,construction_rule_oracle_a,opaque,construction_rule_oracle_b,opaque,True,False
manuscript-dynamic_capabilities-artifact_only-lifecycle_context-064,dynamic_capabilities,artifact_only,lifecycle_context,lifecycle_context,complete,True,construction_rule_oracle_a,complete,construction_rule_oracle_b,complete,True,False
manuscript-dynamic_capabilities-artifact_only-lifecycle_context-064,dynamic_capabilities,artifact_only,lifecycle_context,verification_strength,partial,True,construction_rule_oracle_a,partial,construction_rule_oracle_b,partial,True,False
